name,area_name,salary_from,salary_to,salary_currency,published_at,employer_name,requirement,schedule_id,working_hours_id,work_schedule_by_days,professional_roles,experience_name,employment_id
Бэкенд-разработчик Python,Астана,150000.0,600000.0,KZT,2024-11-21T10:33:33+0300,Cleverest Technologies,"...работать с ней через PyMongo. Умение взаимодействовать с объектными хранилищами, такими как MinIO, через Python. Понимание принципов <highlighttext>разработки</highlighttext> RESTful API.",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Manual QA инженер (стажер),Алматы,,,,2024-12-10T13:40:34+0300,oitech,"Понимание работы IT проектов, как технический взаимодействует <highlighttext>backend</highlighttext> и frontend, мобильное приложение. Вы активны, готовы учиться и развиваться в сфере...",fullDay,HOURS_8,5/2,Тестировщик,Нет опыта,full
Backend-разработчик,Алматы,,,,2024-12-17T09:25:50+0300,TECHDRIVE,Express\Nest\Fastify. ORM-s like Prisma\Type ORM\Knex. Алгоритмическое мышление. Понимание парадигм\паттернов <highlighttext>разработки</highlighttext>. Развитые софт-скиллы. ,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Python Developer,Астана,,6000.0,USD,2024-12-13T14:42:04+0300,SL KG,"5+ years of experience in Python (with expertise in asyncio, FastAPI). 2+ years of experience with MongoDB, Redis...",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Frontend-разработчик,Астана,,,,2024-11-27T14:23:17+0300,Центр электронных финансов,Высшее техническое образование. Опыт работы не менее одного года на должности <highlighttext>разработчика</highlighttext>. Язык программирования- Java Script. Технический английсский -обязательно.,fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Middle Python Developer,Астана,500000.0,650000.0,KZT,2024-12-16T13:33:43+0300,Infinity Enterprises,"Опыт работы с ElasticSearch, запросы, агрегации. Умение писать эффективный с точки зрения производительности код, умение находить узкие места и оптимизировать...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Python-разработчик,Астана,,,,2024-12-06T16:43:03+0300,TargetAI Limited,"Умение писать тесты и понимание их роли в <highlighttext>разработке</highlighttext>. Опыт работы с популярными <highlighttext>backend</highlighttext>-инструментами: Kafka, MongoDB и другие. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Webmaster,Алматы,,,,2024-12-16T20:58:36+0300,"Velvetech, LLC","Strong proficiency in WordPress <highlighttext>development</highlighttext>, including custom theme <highlighttext>development</highlighttext>, plugin <highlighttext>development</highlighttext>, loops and extensions, API integration, and more. ",fullDay,HOURS_4,5/2,"Программист, разработчик",От 3 до 6 лет,part
Front End Developer (Part-Time),Алматы,,,,2024-12-15T10:03:10+0300,tny.,"3+ years of working experience in frontend <highlighttext>development</highlighttext>. React, JavaScript/TypeScript, Next, Webpack, shadcn, Tailwind CSS. Ability to work...",remote,FLEXIBLE,Свободный,"Программист, разработчик",От 3 до 6 лет,part
Middle / Senior Back-end разработчик в Департамент Цифровых Платформ,Алматы,,,,2024-12-17T10:45:22+0300,Grand era,Высокую экспертизу в специализации. Навык в проведении Code Review. Хорошие знания Git. Ответственность.,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
"Full stack разработчик (frontend, backend)",Алматы,300000.0,750000.0,KZT,2024-12-14T11:23:10+0300,"GuardinAI, Inc",Владение фреймворками JavaScript: React.js и Vue.js. Значительный опыт работы с <highlighttext>бэкендом</highlighttext> на Node.js и Express. Опыт работы с AWS и...,remote,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Fullstack-разработчик,Алматы,,250000.0,KZT,2024-12-13T07:02:49+0300,Tanir technology,"Опыт работы на позиции <highlighttext>Backend</highlighttext>-<highlighttext>разработчика</highlighttext> от 2 лет. Знание и опыт работы с Node.js (express, NestJS). Опыт работы с...",remote,HOURS_4,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Frontend-разработчик,Алматы,700000.0,1300000.0,KZT,2024-11-27T08:18:38+0300,Kolesa (АО Колеса),"Опыт работы со сборщиками webpack, vite. Отличные знания JavaScript, TypeScript. Опыт работы с js фреймворками, приветствуется Vue.js, Nuxt. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Frontend Developer (Vue),Астана,,,,2024-12-17T11:36:10+0300,Новео,"Будет плюсом: - разговорный французский язык. Участие во внутренних митапах, постоянный обмен опытом с коллегами. Четко выстроенные процессы и методологии <highlighttext>разработки</highlighttext>.",remote,HOURS_8,5/2,Другое,От 3 до 6 лет,full
Backend-разработчик,Астана,700000.0,,KZT,2024-12-03T13:46:57+0300,DAMU RG Исследовательская группа,Английский язык на уровне чтения технической документации. Высшее техническое образование. Минимум 5 лет работы в <highlighttext>Backend</highlighttext> <highlighttext>разработке</highlighttext>. Знание архитектурных принципов...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Back End Developer,Алматы,,,,2024-12-15T09:56:09+0300,tny.,"3+ years of working experience in <highlighttext>backend</highlighttext> <highlighttext>development</highlighttext>. Python, Django, FastAPI, AWS Deployment. Django DRF, nginx. Integrating with 3...",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior IOS разработчик,Алматы,,,,2024-12-15T13:37:33+0300,AVIATA.KZ,Навыки работы с системами аналитики Firebase/Appmetrica/Amplitude. <highlighttext>Разработка</highlighttext> на KMM (Kotlin Mobile Multiplatform). Опыт публикации приложений в App Store...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
